frame,matches,corr_3d2d,inliers,success,pnp_success,pnp_inliers,t_norm,rot_angle,reproj_rmse
2095,200,144,131,True,True,131,0.05703246124761186,2.593962812431669,0.8496031310502314
2096,200,161,130,True,True,130,0.05757056416876005,3.1478008182510107,0.8545855042064375
2097,200,175,144,True,True,144,0.05765509008491923,3.830009087091246,0.8490018341963547
2098,200,160,133,True,True,133,0.061004549275157534,3.8447806223131686,0.9460274332358353
2099,200,165,142,True,True,142,0.06116673084339841,3.729799788413531,0.9193009552468522
2100,200,171,125,True,True,125,0.05344817897488754,3.006459981426059,0.8039249037277346
2101,200,155,134,True,True,134,0.05774860095224912,2.4398809247433,0.8020375434757975
2102,200,155,134,True,True,134,0.05712347669880306,2.6722344214577767,0.8124532686898495
2103,200,169,146,True,True,146,0.05757634660267791,2.5796366234935366,0.7764385300191579
2104,200,159,136,True,True,136,0.05285626881771264,2.310065858038225,0.816075898802026
2105,200,165,152,True,True,152,0.05732715966795397,1.9796486368260524,0.7688540364704302
2106,200,162,138,True,True,138,0.06126685791168938,2.027190278290343,0.8432998459650936
2107,200,173,153,True,True,153,0.0573901493846605,2.1414037767135574,0.8138298279418119
2108,200,176,162,True,True,162,0.05669804808365461,2.5671590923028176,0.9440135157331453
2109,200,174,144,True,True,144,0.05367617730076977,2.144830863210844,0.8771767778006475
2110,200,175,152,True,True,152,0.05121643788530184,1.8265810952945394,0.8140339389677596
2111,200,192,165,True,True,165,0.05384854188152525,2.655466398631978,0.9050631681763598
2112,200,171,144,True,True,144,0.055922937185834624,3.4072066538889505,0.8762122680897303
2113,200,159,120,True,True,120,0.05672309551128,3.543733645809747,0.9471572778039614
2114,200,156,139,True,True,139,0.061819816635586444,2.8778526194573866,0.836698203383933
2115,200,160,138,True,True,138,0.05749627967405069,2.6970405859131157,0.9939833521981891
2116,200,170,150,True,True,150,0.05709634970824111,2.458191938370459,0.6834447033680409
2117,200,169,142,True,True,142,0.055447111546700525,2.6790386727364,0.8250160880968846
2118,200,169,157,True,True,157,0.05651209834935859,2.7541306704423114,0.8057879434155648
2119,200,174,164,True,True,164,0.05383406627603741,2.82183183608574,0.7883827882025294
2120,200,164,150,True,True,150,0.06321078963934333,3.5293499519030562,0.861613577671293
2121,200,177,140,True,True,140,0.06492705348605388,3.6811446544251814,0.8552290061589286
2122,200,157,145,True,True,145,0.05753122031017816,3.498310845887587,0.8134346592803271
2123,200,159,140,True,True,140,0.05517500431669679,2.904549685174153,0.7746425521954509
2124,200,158,141,True,True,141,0.05785768793160792,3.0695808834029434,0.6090947022391467
2125,200,167,150,True,True,150,0.05379551651800584,2.938848574087557,0.7365608283152103
2126,200,187,168,True,True,168,0.05417352574570461,2.3305950441254746,0.6585343714169831
2127,200,198,163,True,True,163,0.06060802905762086,1.7467055648917027,0.8135964761061659
2128,200,197,167,True,True,167,0.05492953977498146,1.8632724625367145,0.8769549841640903
2129,200,198,167,True,True,167,0.05539907613692866,2.1192800776071694,0.8194265108156463
2130,200,194,173,True,True,173,0.05445272922184972,2.3244136365502226,0.8879518069048341
2131,200,190,165,True,True,165,0.05440464423958427,1.470117302435579,0.8624290597917347
2132,200,195,173,True,True,173,0.05266461119044377,1.2573500956054817,0.8447988292846004
2133,200,191,170,True,True,170,0.0560201162794699,2.2391236957065135,0.9196747728280791
2134,200,193,168,True,True,168,0.056679167482606846,3.089467951989926,0.8702516137228283
2135,200,195,166,True,True,166,0.059782987014851616,2.74404042588675,0.8645554130139423
2136,200,192,169,True,True,169,0.05811441295144377,2.3885720818068186,0.8568820093314413
2137,200,183,161,True,True,161,0.06114719491352288,1.5607903646120744,0.7553643816204642
2138,200,188,152,True,True,152,0.062052454921880225,1.138064191633466,0.8810253031303547
2139,200,190,166,True,True,166,0.05827242982263415,1.422503281966529,0.9265614586785599
2140,200,188,165,True,True,165,0.06001560390954794,2.1203935274248313,0.9019365059773864
2141,200,184,160,True,True,160,0.058575723897096185,2.72092299797235,0.8919980094253127
2142,200,188,159,True,True,159,0.05856867091509807,3.250508016224869,0.9359377713693589
2143,200,180,156,True,True,156,0.058110579475911285,2.9768184374963806,0.981658914506034
2144,200,181,145,True,True,145,0.06155597129522639,2.2762959470502637,0.9397161542033059
2145,200,166,136,True,True,136,0.059127722805874576,2.0691830873514814,0.8707499333082036
2146,200,161,121,True,True,121,0.059528561776046755,2.1910921425614593,0.8972296086288255
2147,200,145,133,True,True,133,0.06101407821949757,1.8805156060084265,0.7574112552786513
2148,200,136,113,True,True,113,0.06100922559554581,1.6961320420522503,0.8065818698527226
2149,200,120,91,True,True,91,0.06022418899807569,1.3157002349223832,0.9297520486536057
2150,200,127,89,True,True,89,0.05836598708315688,1.1123752985842046,0.9117868076197845
2151,200,130,98,True,True,98,0.0519573124993782,1.7884497035085403,0.8850521377441216
2152,200,144,124,True,True,124,0.05484080510669296,1.4826976776235523,0.9499152151103989
2153,200,133,108,True,True,108,0.05290397419755615,0.8554094817650629,0.9462803982247631
2154,200,165,145,True,True,145,0.0536302261744847,0.46026222814657497,0.8870101346515155
2155,200,150,128,True,True,128,0.05277764735669129,1.4983676031508562,0.9223744219173601
2156,200,153,119,True,True,119,0.05499485966649262,2.0373173833532685,0.9100767400735034
2157,200,136,112,True,True,112,0.05524162490530467,2.148993599663149,0.8711009979947417
2158,200,124,105,True,True,105,0.0576335193317199,1.7815905788546909,0.9033479486499233
2159,200,109,86,True,True,86,0.06528367589870313,1.6100146068321066,0.8612361886169037
2160,200,109,94,True,True,94,0.06549985965163618,2.102300900918977,0.9637789624699041
2161,200,105,89,True,True,89,0.06669348161745627,1.7642712720476725,0.9780800939751454
2162,200,98,79,True,True,79,0.06026681361937605,2.036940005589417,0.927874795873984
2163,200,95,70,True,True,70,0.06048952807060906,2.261464887690011,0.9010371024254997
2164,200,129,105,True,True,105,0.05686463070660765,2.95569015740287,0.9549614445201976
2165,200,132,97,True,True,97,0.059035139455136255,2.866467703234679,0.9646188855948703
2166,200,146,101,True,True,101,0.055550941133296984,2.500354885661195,0.9116369044832753
2167,200,155,128,True,True,128,0.05275968594857213,2.1782164793977157,0.9582324975967298
2168,200,160,124,True,True,124,0.05815103391368498,1.8707116359406881,0.9036903112223029
2169,200,156,129,True,True,129,0.05751075105244725,1.893961459596519,0.8219010506719578
2170,200,173,125,True,True,125,0.058267493743361355,1.286885993483958,0.8916458120834466
2171,200,175,135,True,True,135,0.060358557431935335,1.0155714402595302,0.9741056987593123
2172,200,177,137,True,True,137,0.059670658992404535,1.5015839992462838,0.8166465190724687
2173,200,168,130,True,True,130,0.055309275198567,1.5497311287803248,0.8310666265148431
2174,200,170,145,True,True,145,0.05617932972305132,1.678027693152648,0.8650659922726586
2175,200,159,127,True,True,127,0.058910079898433096,1.6352088795731607,0.885800369867786
2176,200,158,139,True,True,139,0.05927457486422953,1.392541779854138,0.8724360314197924
2177,200,168,127,True,True,127,0.059613623420370736,1.8937507033018013,0.8368629576766734
2178,200,182,133,True,True,133,0.05983306503419055,3.1731044527266805,0.9566562282714144
2179,200,195,147,True,True,147,0.07432290485048287,3.401035756522056,0.9586134757412106
2180,200,195,140,True,True,140,0.06931053095505288,2.9139924344236725,1.0469154623856
2181,200,193,130,True,True,130,0.0692595341744896,3.1508852101998954,0.940284231723569
2182,200,188,127,True,True,127,0.03577161633648856,3.330244430906752,1.0268267610476602
2183,200,183,133,True,True,133,0.061807536211182644,3.137273216426269,0.9160207102228956
2184,200,188,134,True,True,134,0.06551871222167209,3.5361629844988465,0.9141513487241127
2185,200,193,137,True,True,137,0.06665822997015429,4.178447307244485,0.9284508722608789
2186,200,188,128,True,True,128,0.05888383115050106,4.3089423115219185,1.0548084771038726
2187,200,171,127,True,True,127,0.064262735332817,4.077468900934283,0.8334996432105861
2188,200,170,142,True,True,142,0.06639554171790335,3.8408867587843805,0.7513963091643423
2189,200,165,124,True,True,124,0.06662271412701383,3.8643931015659243,1.0133673344362943
2190,200,177,136,True,True,136,0.06567883645919967,3.4438336858073426,1.0381488184658547
2191,200,184,143,True,True,143,0.06471843847515274,3.1973425701522924,1.005493520084312
2192,200,191,127,True,True,127,0.07714230336580477,2.7198205675533926,1.0985351001848327
2193,200,188,146,True,True,146,0.0668764663709437,3.153501513249109,0.9561562088944489
2194,200,190,134,True,True,134,0.06578390336295316,3.7796041620034884,1.0479162455280933
2195,172,159,118,True,True,118,0.06466860698276637,3.843904669799175,1.060912765240976
2196,162,130,89,True,True,89,0.06384278142539296,3.489014300777984,0.9165088053840104
2197,195,157,117,True,True,117,0.06241800315728548,3.039186447448871,0.9957536056516847
2198,188,144,110,True,True,110,0.0592431767663163,2.818642216065335,0.9306312492699225
2199,180,136,105,True,True,105,0.06130470985465297,3.3760447543200147,0.9931669055739967
2200,175,131,99,True,True,99,0.06774548465331524,3.592917601272688,1.0047543169990147
2201,200,154,135,True,True,135,0.06172385856235635,3.3022072209039095,0.9145123628109499
2202,200,163,139,True,True,139,0.06135656318350005,3.0019560698529335,0.8070018255109471
2203,200,160,137,True,True,137,0.06606332149057292,2.6751570282473187,0.9287453258667193
2204,200,161,125,True,True,125,0.06009911694345995,2.295823905844397,0.8323095422915745
2205,200,160,140,True,True,140,0.057072583809076,2.4533681523011257,0.851451643060216
2206,200,156,138,True,True,138,0.060994878747026686,2.9414668839475158,0.8631940198653903
2207,200,146,117,True,True,117,0.06166611729232064,3.203337694278329,0.944986836863804
2208,200,132,106,True,True,106,0.05991570538098197,4.054006073048909,0.9724370382841223
2209,200,128,105,True,True,105,0.06230568610001346,4.437865103798822,0.9127953851885198
2210,200,110,86,True,True,86,0.0634381945328924,4.2437903631897065,0.9698851767241646
2211,200,117,101,True,True,101,0.056842718385404396,3.275903270613762,0.7814416073356839
2212,200,118,108,True,True,108,0.05625893168642094,2.5327048569120625,0.7821271953586267
2213,200,116,99,True,True,99,0.05727692492292173,2.2500895090196895,0.776940869673534
2214,200,142,122,True,True,122,0.049895919889820145,1.7230012897806837,0.7382187904594868
2215,200,131,126,True,True,126,0.054476045943363194,1.3328468743744157,0.7779076849172909
2216,200,128,105,True,True,105,0.054830249091853744,1.4316147131483756,0.7885729180296476
2217,200,92,85,True,True,85,0.0539940811058122,1.7030609821283986,0.708198673113245
2218,200,120,116,True,True,116,0.05422128177924056,1.4307832266561857,0.7719465060052603
2219,200,130,122,True,True,122,0.04966754665199419,0.8788896526613987,0.8248206597407155
2220,200,115,108,True,True,108,0.03962422622805702,0.44338030528060157,0.5249582092140137
2221,200,120,103,True,True,103,0.0475455399511848,1.160629096125737,0.7613068904763517
2222,200,120,112,True,True,112,0.04728660516946584,1.5703073444685227,0.7381117248935687
2223,200,117,108,True,True,108,0.05710418541047037,1.5829208148142324,0.7017419633989964
2224,200,114,109,True,True,109,0.05216571796951542,2.0266923497038034,0.8251055076038158
2225,200,99,85,True,True,85,0.05569524501231725,2.2489198290029964,0.8316907906110433
2226,200,115,105,True,True,105,0.06054494421237447,1.8722346644300312,0.822521999519647
2227,200,110,101,True,True,101,0.05644622253774615,1.6217246848821116,0.9483787431950229
2228,200,109,99,True,True,99,0.05647949862299366,1.6089646541645168,0.7922903869156612
2229,200,102,92,True,True,92,0.057889050196724696,1.8527289175710566,0.7966244197493721
2230,200,129,118,True,True,118,0.053841998546770305,2.007032424924836,0.8005934410336195
2231,200,119,105,True,True,105,0.05373824652715876,2.771334560561199,0.8525499893897321
2232,200,118,98,True,True,98,0.060566073447637425,2.2424009071523825,0.860890897660916
2233,200,117,95,True,True,95,0.06697106726762474,2.075724055278233,0.8337274088590372
2234,200,107,99,True,True,99,0.05555601574500024,1.8187070086904684,0.7828970377522028
2235,200,88,84,True,True,84,0.056945896381639605,1.5573352143131207,0.8218626917967391
2236,200,81,72,True,True,72,0.06088885898768716,1.5254752218495786,0.6878901191596872
2237,200,120,101,True,True,101,0.05587829890526573,1.3262338819184263,0.8439118742789774
2238,200,103,94,True,True,94,0.05405470681983298,1.3300847908707685,0.7695642493767936
2239,200,105,84,True,True,84,0.06065430571417187,1.582549860012058,0.8365418146823315
2240,200,114,96,True,True,96,0.057021069258832734,2.179149042479138,0.7265427856362108
2241,200,129,121,True,True,121,0.051055180316866504,1.5908680639054353,0.7967774183945215
2242,200,101,100,True,True,100,0.05119061816486366,1.264013770846494,0.7297055057730634
2243,200,113,100,True,True,100,0.05083756771426396,1.8714892425037557,0.8196389552666489
2244,200,99,91,True,True,91,0.049038274473582194,2.5526285386626255,0.8337373615852958
2245,200,125,110,True,True,110,0.05918308904017594,2.764703071620369,0.7975690434918093
2246,200,127,102,True,True,102,0.05274455594607272,2.956822217460651,0.9192009623306253
2247,200,137,109,True,True,109,0.05520423429049567,2.6978021294089167,0.8032215377184122
2248,200,139,113,True,True,113,0.05396484636120141,3.082722961630166,0.920811466912073
2249,200,136,116,True,True,116,0.0554250432394759,2.966562126622472,0.8958750474099507
2250,200,147,128,True,True,128,0.05711495212901336,3.3255041820641806,0.7958865798071589
2251,200,175,136,True,True,136,0.0541916560059916,3.675719787012215,0.8579627044298926
2252,200,172,132,True,True,132,0.05548341914829137,4.387045944686438,1.0246995294837467
2253,200,169,121,True,True,121,0.06006298830538976,4.292251606017929,0.9227921134971061
2254,200,178,138,True,True,138,0.053479164998263606,4.044003365633215,0.8391126849001682
2255,200,163,126,True,True,126,0.05559753780921555,3.3171079905952636,0.9058059579936327
2256,200,161,136,True,True,136,0.05725939342798378,2.667715372366258,0.878243363632526
2257,200,172,146,True,True,146,0.057609775935898035,2.4904010647503214,0.8661733296292754
2258,200,176,160,True,True,160,0.05654546530933044,2.529671455994374,0.7992319929652713
2259,200,166,142,True,True,142,0.06060877310823436,2.055315401613796,0.7173267541023007
2260,200,160,149,True,True,149,0.052316987752418206,2.0052191793958456,0.8798284938122898
2261,200,173,149,True,True,149,0.049400295772422734,2.5562145099954066,0.8511894789191284
2262,200,163,140,True,True,140,0.050647233999626104,2.5865263561065492,0.8746598228017346
2263,200,165,139,True,True,139,0.042999552957838874,2.1795431892529793,0.87893547908446
2264,200,158,141,True,True,141,0.04870979430122938,1.4343952901135286,0.6334744234074366
2265,200,172,161,True,True,161,0.049645163740446654,1.8242622612515709,0.806083398247203
2266,200,183,150,True,True,150,0.05435889989959444,2.7023790130936134,0.831943673669964
2267,200,186,154,True,True,154,0.048906364540062024,3.1575594256540387,0.9720296148186
2268,200,182,150,True,True,150,0.05756995790581421,3.1173430435848317,0.8168301895531235
2269,200,172,148,True,True,148,0.053133659315692125,2.4886702746858504,0.8259729906284716
2270,200,179,172,True,True,172,0.055547631977019125,2.502498262179536,0.815916435173513
2271,200,176,166,True,True,166,0.05604900644222576,2.2432328730811153,0.6705661426251658
2272,200,153,141,True,True,141,0.05594469789019642,2.771421784077919,0.8167425476467753
2273,200,171,152,True,True,152,0.05609561533435215,3.7599755766179714,0.780912365988896
2274,200,164,157,True,True,157,0.05138809428281194,4.259888207935508,0.8344874778420007
2275,200,165,137,True,True,137,0.04479057285158238,4.963707894956928,0.9131415077199442
2276,200,181,144,True,True,144,0.05384682711585221,4.986979002063679,0.9050717986898914
2277,200,184,154,True,True,154,0.055847785183649204,4.2944701152818485,0.9323704469086296
2278,200,166,147,True,True,147,0.060130016860488786,3.7981940294360608,0.8695677316245556
2279,200,158,121,True,True,121,0.06565178089853704,3.2096235718832493,0.8684308934784771
2280,200,170,142,True,True,142,0.05425174481337755,3.0252737500818943,0.9240047972063022
2281,200,181,166,True,True,166,0.05547954671462218,2.647410528085448,0.8281025860394243
2282,200,183,162,True,True,162,0.05312913916283943,2.207202249440001,0.8502179749585757
2283,200,189,162,True,True,162,0.050043951349573484,2.401820351416005,0.7401231020462876
2284,200,195,176,True,True,176,0.04903785971905262,2.6262867033696495,0.7262432046718313
2285,200,190,172,True,True,172,0.051581548867293825,2.1228902347926977,0.7466996101982056
2286,200,187,168,True,True,168,0.05221338784375708,1.395233150832768,0.7444281916921913
2287,200,179,165,True,True,165,0.049104327366437384,1.0839081613994335,0.7234375822176818
2288,200,185,156,True,True,156,0.04878284596712642,1.697208959756539,0.9341980310831365
2289,200,193,155,True,True,155,0.048954878374723704,2.574470111657924,0.8919044195480633
2290,200,188,162,True,True,162,0.05154648388159653,2.7153907497249383,0.8149718262476465
2291,200,186,162,True,True,162,0.05735128668275645,2.7446361810978823,0.9598297335971165
2292,200,180,138,True,True,138,0.05603084935044027,2.545196579462065,0.9793301624097562
2293,200,182,139,True,True,139,0.06318076164541042,1.9116239825670243,0.9122963423441848
2294,200,181,154,True,True,154,0.055971125100496455,2.0752317737145844,0.8869460205451569
2295,200,179,150,True,True,150,0.05522465391125623,2.460091916099647,0.8736242849000394
2296,200,182,152,True,True,152,0.053601028374262435,2.79555785403214,0.952227358293178
2297,200,164,126,True,True,126,0.04900337802943403,2.9513020869857463,0.9654699478850578
2298,200,141,108,True,True,108,0.05204671056652048,3.213851401488698,1.0051186222402184
2299,200,106,97,True,True,97,0.05130126096111682,2.829549687565787,0.944801063969883
2300,200,111,87,True,True,87,0.05108849814725422,2.2006778524487145,0.9064709790264077
2301,200,123,109,True,True,109,0.05308422727905663,1.8212154989103355,0.7996437715370794
2302,200,102,92,True,True,92,0.056683448023050476,2.0662942293003805,0.8177267519462922
2303,200,114,98,True,True,98,0.05766875447093574,1.8663374172304708,0.7678136144101514
2304,200,93,81,True,True,81,0.05286550516324218,1.6055543348883912,0.8097659694812646
2305,200,98,89,True,True,89,0.05271317070621492,1.3780806400607366,0.7229850069832332
2306,200,91,87,True,True,87,0.05049663229914989,1.6611897198320413,0.9156141902584952
2307,200,106,90,True,True,90,0.05629229294268267,0.9066076500354823,0.8057529276906986
2308,200,117,102,True,True,102,0.05505740793598114,0.4983280313116496,0.8655217347584403
2309,200,121,104,True,True,104,0.05186528551903412,0.7511897341630912,0.8324872445878951
2310,200,101,89,True,True,89,0.045800380579551,0.7814629600534626,0.8021550905656879
2311,200,86,81,True,True,81,0.04804319680381736,0.9263485733087242,0.7605114571861109
2312,200,95,83,True,True,83,0.04775870563526259,0.9839785678263383,0.9339341137726377
2313,200,79,68,True,True,68,0.048352033971197764,1.4277927658717178,1.0434139671198153
2314,200,99,81,True,True,81,0.05619144259041117,1.3968899394933338,0.8691312712123883
2315,200,109,99,True,True,99,0.05470254739941367,1.6522949275827827,0.8085369581597777
2316,200,124,98,True,True,98,0.054997590321485684,1.9836292148804888,0.9608868861911904
2317,200,141,120,True,True,120,0.05760899391733059,1.8352411230974526,0.8952175086551262
2318,200,132,103,True,True,103,0.05561147910561404,2.195596175479826,0.9070667120182443
2319,200,153,101,True,True,101,0.053101778846095876,2.7636162700564575,1.030322965739981
2320,200,162,110,True,True,110,0.05228283658352701,3.3480875362513953,0.9934180330169516
2321,200,177,126,True,True,126,0.0512650008594096,3.2788503306163554,0.9482383661662395
2322,200,182,135,True,True,135,0.057170439061714325,2.640990834522031,0.9084533433691723
2323,200,186,136,True,True,136,0.05559081823129937,2.326030365965417,0.939681665598384
2324,200,190,156,True,True,156,0.0531869875705751,2.2869678922011065,0.8992299261858913
2325,200,193,157,True,True,157,0.05283905753601343,2.2344980744895397,0.8377107946451212
2326,200,191,161,True,True,161,0.05610012240597203,2.2286298552433585,0.8176199055797856
2327,200,180,142,True,True,142,0.050718636708843086,2.2728840427395265,0.8401147907188766
2328,200,178,150,True,True,150,0.05337693105335082,2.453954563224773,0.9232471038642874
2329,200,170,142,True,True,142,0.05738174919294513,2.366165956445049,0.9125993170152069
2330,200,180,150,True,True,150,0.06060013536266921,1.6898111228134896,0.8873069280275317
2331,200,176,137,True,True,137,0.04401594815146384,2.022104150849547,0.8572219181459956
2332,200,185,137,True,True,137,0.054789883556327086,1.9001287732370726,0.9605042297489633
2333,200,186,128,True,True,128,0.05179779280971367,3.184323888589208,0.9379818034097359
2334,200,187,136,True,True,136,0.046240199582292855,3.509488417566732,0.9639921223905972
2335,200,191,136,True,True,136,0.08096131047983375,3.5188678204393327,1.0059074644532209
2336,200,183,125,True,True,125,0.06349315249201465,3.1720711045246404,1.0208696320668789
2337,200,177,127,True,True,127,0.04517718846946204,2.736196889314686,0.9109646856631921
2338,200,178,121,True,True,121,0.053320388929323,3.1536446524776403,0.953916722511202
2339,200,178,130,True,True,130,0.06083095185336344,3.278305511967975,0.9931423474587665
2340,200,183,137,True,True,137,0.05206167415848898,2.7040583028456515,0.899594892060752
2341,200,183,133,True,True,133,0.06257592560243315,2.6487522507907153,0.965678909822521
2342,200,178,114,True,True,114,0.056980187728356196,4.040557651314699,1.0031742363260454
2343,176,165,118,True,True,118,0.055717225880138936,4.08422230781446,1.0416772823576042
2344,200,182,124,True,True,124,0.06336260959155668,3.384937793341452,0.962299431980132
2345,192,175,130,True,True,130,0.05903476233580548,3.032277339823168,1.0384485590448411
2346,200,173,132,True,True,132,0.05832812916374559,2.8898168299248947,0.9776775565283568
2347,200,169,121,True,True,121,0.057202865171885345,2.632835405692603,0.9685609490962249
2348,200,158,104,True,True,104,0.06530470795172477,2.4113689581635795,0.9717608157866556
2349,200,151,103,True,True,103,0.07200007029056187,2.5678253953764743,1.0396804344852217
2350,200,137,108,True,True,108,0.057840730568200945,2.7744008315903472,1.0200201707157188
2351,191,139,98,True,True,98,0.06161567019256762,3.6766737725669065,0.8823559894536648
2352,200,141,114,True,True,114,0.064843475888935,3.2318345387328233,0.9785555599472121
2353,200,128,89,True,True,89,0.065547118665221,1.9427278418769804,1.022830648737222
2354,200,145,122,True,True,122,0.06112673708373518,2.0490629512071297,0.8833668500710316
2355,200,159,124,True,True,124,0.05507394969257842,2.9756794570366742,0.9393100120734216
2356,200,149,115,True,True,115,0.06000835998380608,3.763677483560702,0.8686914377082093
2357,200,153,124,True,True,124,0.059328757398784016,3.9266690348734046,0.9899630205663845
2358,200,147,126,True,True,126,0.0648333231548051,3.247711305370177,0.9121189117985811
2359,200,146,125,True,True,125,0.060246795858241824,3.1389520048681114,0.8837844034570023
2360,200,137,114,True,True,114,0.06382122828732953,2.9402596285562876,0.9193025394873412
2361,200,143,123,True,True,123,0.06051636656888567,2.5817893769396822,0.9025608958844556
2362,200,128,106,True,True,106,0.05835759236908064,2.561147400902631,0.7813431374577101
2363,200,122,109,True,True,109,0.06067500385259143,3.2779138523425466,0.8342120631780889
2364,200,124,107,True,True,107,0.05331706659585816,3.275042803008619,0.8979937163814562
2365,200,113,104,True,True,104,0.052487617068958464,3.6789560271514152,0.8883895202486539
2366,200,117,104,True,True,104,0.05613562853946348,3.7482226276014856,0.8437117757336169
2367,200,125,112,True,True,112,0.05455115900876513,3.2358105870819776,0.8721756660108546
2368,200,131,113,True,True,113,0.054830003871983723,1.850171108827762,0.9010465156755959
2369,200,99,92,True,True,92,0.05381162570109161,1.4953728285373857,0.6263771587323023
2370,200,115,98,True,True,98,0.057961176243428614,1.5595146884316913,0.7400467608331401
2371,200,90,87,True,True,87,0.06314551108467839,1.3118281588824792,0.7276504836109009
2372,200,124,114,True,True,114,0.05953374798748957,1.1936717435736968,0.6688134170673087
2373,200,117,112,True,True,112,0.05253435684073115,1.3685528189433538,0.6917828079655753
2374,200,127,109,True,True,109,0.05848678591726919,1.542525969762639,0.7104504570012979
2375,200,108,95,True,True,95,0.060975402533303,0.9939558388829716,0.850130594598455
2376,200,128,115,True,True,115,0.050630248496759074,0.559660378073166,0.686493251970697
2377,200,120,109,True,True,109,0.05491771710762666,1.0229226244798808,0.7130984710578424
2378,200,124,110,True,True,110,0.05681813455526085,1.6525257548344598,0.8570052285022899
2379,200,121,108,True,True,108,0.06012116395222559,1.892683430621024,0.7439464869847036
2380,200,115,110,True,True,110,0.058661608294428576,2.227318369926736,0.7452783147572092
2381,200,131,121,True,True,121,0.061441008168787975,2.1117349041771547,0.7099116516781465
2382,200,130,128,True,True,128,0.06083097132649521,2.1638873330957566,0.6764914496069919
2383,200,141,128,True,True,128,0.05398248065041716,2.201138421271402,0.8596768621437848
2384,200,126,115,True,True,115,0.05583311257204029,2.334627723868852,0.7308809611827808
2385,200,127,110,True,True,110,0.06087679824081579,3.0714168010905087,0.8329104716722019
2386,200,134,109,True,True,109,0.053038058204875435,3.0700776436945856,0.8174664207805886
2387,200,117,91,True,True,91,0.04851336259219007,3.689431624984015,0.8211494129840373
2388,200,124,109,True,True,109,0.05095788361574796,3.5323971886514953,0.7798751075185613
2389,200,122,111,True,True,111,0.04878038690269105,2.726350163514086,0.7829791025036055
2390,200,98,90,True,True,90,0.05375583722828213,2.24315649970941,0.688923655784742
2391,200,123,110,True,True,110,0.061077839401809976,1.964672714986341,0.891869297744586
2392,200,110,97,True,True,97,0.05078719410315849,1.967760412207392,0.8288193246972329
2393,200,113,98,True,True,98,0.05275210945953746,1.547684228566305,0.8391116707534122
2394,200,101,94,True,True,94,0.05964723568595528,1.6023026828134317,0.7255045781304421
2395,200,122,108,True,True,108,0.063382523616475,2.121422170265809,0.7479250843604464
2396,200,129,120,True,True,120,0.05507102374301151,2.097280669477465,0.8474080137856107
2397,200,152,137,True,True,137,0.051619814596064025,1.770981226321944,0.7760740362499323
2398,200,129,110,True,True,110,0.05496550330025929,0.9660826509729541,0.8016774732541161
2399,200,150,122,True,True,122,0.05525592084643745,1.7950328563219056,0.8774784735025067
2400,200,152,122,True,True,122,0.05177635323515255,2.8659936451625394,0.8724909782600748
2401,200,158,124,True,True,124,0.056077498612184924,3.21375586434747,0.8140502295170587
2402,200,161,139,True,True,139,0.053591637094701876,3.3936200056479584,0.8433786779120519
2403,200,172,153,True,True,153,0.05822060591517803,2.988165081190886,0.8490459383515698
2404,200,169,128,True,True,128,0.05498460574392175,2.788674692352548,0.8578774688335187
2405,200,170,130,True,True,130,0.06028586019664264,1.9016837789000347,0.8053065620476274
2406,200,166,130,True,True,130,0.06038275989908354,2.49011557204272,0.8662828262138733
2407,200,171,118,True,True,118,0.058843687993698414,3.6275047408242793,0.8913213079647464
2408,200,160,128,True,True,128,0.06235184170359975,4.199502608849857,0.9019485041795872
2409,200,152,122,True,True,122,0.054825453239610765,4.659730215347984,0.979706187883848
2410,200,170,125,True,True,125,0.055484960201936176,4.208793452648632,0.986786637824248
2411,200,173,156,True,True,156,0.055558120759818516,3.6020767319790514,0.9382935181406671
2412,200,187,166,True,True,166,0.06283574417028924,3.131195986693283,0.9117093331894587
2413,200,184,152,True,True,152,0.05939084085724596,3.4449392962369547,0.8666453261796215
2414,200,180,156,True,True,156,0.057359500672120416,3.4368560357383773,0.944113464591803
2415,200,172,155,True,True,155,0.05821277048210345,3.201994329951808,0.9044057081625803
2416,200,175,152,True,True,152,0.05541655803291023,2.7445998566693186,0.8334202281056282
2417,200,163,139,True,True,139,0.059638439768068686,3.032290819342623,0.8937140769506666
2418,200,163,134,True,True,134,0.06234250660733388,2.8933328623131067,0.8118737941643919
2419,200,168,127,True,True,127,0.05337643702082463,2.8801960022064845,0.8658877446009424
2420,200,169,156,True,True,156,0.05721403281452891,2.7514079819296327,0.7513523360243386
2421,200,171,142,True,True,142,0.05682274256584547,2.6951911359751937,0.8908842838696053
2422,200,157,142,True,True,142,0.060173613447880546,3.1549805992671,0.824298699894221
2423,200,162,136,True,True,136,0.05945657428399301,3.426466310220512,0.8300852220403883
2424,200,174,145,True,True,145,0.0505530112414938,3.9318326525204155,0.907711594384108
2425,200,176,155,True,True,155,0.06083111282352899,3.5484039450768927,0.8931853157415481
2426,200,174,148,True,True,148,0.06726902080766319,2.7419127040876967,0.8384461217692178
2427,200,164,130,True,True,130,0.05918925861943133,3.0596533522425697,0.8477074040256043
2428,200,170,136,True,True,136,0.05863451217810661,3.1032048127354175,0.8621989998356976
2429,200,184,158,True,True,158,0.061036238169836964,3.7025802824983036,0.9466490858404335
2430,200,188,153,True,True,153,0.05361600219474098,4.180099380552875,0.8234395777577528
